EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
670339,EARLY CO.,SAWHATCHEE,01/02/2017,2112,Tornado, ,EF2,0,0,500000,0,GA,EST-5, ,111484,C,99,TAE,0,0,NWS Storm Survey, ,4.34,400,1,NE,3,ESE,LUKE,01/02/2017,2119,31.2767,-85.0086,31.3053,-84.9432,"An EF2 tornado with max winds estimated at 115 mph touched down on Damascus Hilton Road just east of Zion Road and moved NE toward Cedar Springs Road. At the intersection of Cedar Springs Road and Hightower Road, two residences were significantly damaged, with a portion of the roof deck removed. Additionally several farm buildings were damaged or destroyed in the area. The tornado then turned more to the east and eventually lifted when reaching Old Lucile Road. Damage further east on Rock Bluff Road near the intersection of Highway 39 was consistent with straight line wind damage with winds near 80 to 90 mph.  Damage cost was estimated.","Multiple rounds of showers and thunderstorms affected the region to start the year. Two day rainfall totals in excess of 8 inches were common across portions of the Florida panhandle with several roads flooded. Severe weather, including tornadoes and significant straight line wind damage, also occurred across the tri-state area with most of it in southeast Alabama and southwest Georgia. Albany was particularly hard hit with significant wind damage. There were a total of 5 fatalities across the tri-state area from straight line winds.  There was also 1 fatality in Florida due to river flooding.",33
670344,SEMINOLE CO.,RIVERTURN,01/02/2017,2114,Tornado, ,EF1,0,0,250000,50000,GA,EST-5, ,111484,C,253,TAE,0,0,NWS Storm Survey, ,3.73,600,1,NNW,1,WSW,DAVIS PARK,01/02/2017,2118,30.9973,-84.945,31.0257,-84.8915,"An EF1 tornado with max winds near 90 mph touched down on Grant Graham road causing damage to pecan groves, two mobile homes, and one single family home. The tornado tracked northeast for approximately 3.75 miles along Highway 91 before lifting just south of Donalsonville.  Damage was estimated.","Multiple rounds of showers and thunderstorms affected the region to start the year. Two day rainfall totals in excess of 8 inches were common across portions of the Florida panhandle with several roads flooded. Severe weather, including tornadoes and significant straight line wind damage, also occurred across the tri-state area with most of it in southeast Alabama and southwest Georgia. Albany was particularly hard hit with significant wind damage. There were a total of 5 fatalities across the tri-state area from straight line winds.  There was also 1 fatality in Florida due to river flooding.",34
670341,EARLY CO.,CENTERVILLE,01/02/2017,2118,Tornado, ,EF2,0,0,500000,0,GA,EST-5, ,111484,C,99,TAE,0,0,NWS Storm Survey, ,10.87,1000,1,SW,2,NNW,OLD DAMASCUS,01/02/2017,2133,31.2567,-84.9037,31.328,-84.7396,"An EF2 tornado with max winds near 115 mph initially touched down on the Early County side of the Early-Miller County line near Three Notch Road. Damage in this area was mainly limited to trees and a few farm buildings that were destroyed. Damage in this area was generally consistent with EF1 damage. The tornado moved NE toward US-27 near the intersection with Bates Road. A mobile home suffered roof damage and numerous pines were snapped or uprooted on the west side of US-27. The tornado continued northeast and intensified before reaching Middleton Road. Many trees were snapped, with a few debarked in this area. One farm building was completely destroyed in this area. The tornado continued moving to the east-northeast and ultimately lifted near Old Damascus Road where a few trees were snapped and a pivot irrigation system was overturned.  Damage cost was estimated.","Multiple rounds of showers and thunderstorms affected the region to start the year. Two day rainfall totals in excess of 8 inches were common across portions of the Florida panhandle with several roads flooded. Severe weather, including tornadoes and significant straight line wind damage, also occurred across the tri-state area with most of it in southeast Alabama and southwest Georgia. Albany was particularly hard hit with significant wind damage. There were a total of 5 fatalities across the tri-state area from straight line winds.  There was also 1 fatality in Florida due to river flooding.",35
670343,EARLY CO.,ROWENA,01/02/2017,2134,Tornado, ,EF2,0,0,100000,0,GA,EST-5, ,111484,C,99,TAE,0,0,NWS Storm Survey, ,4.43,500,1,SW,1,NE,NICHOLASVILLE,01/02/2017,2141,31.369,-84.7196,31.4099,-84.6618,"An EF2 tornado with max winds near 120 mph touched down just west of Highway 45 north of Billy Newberry Road. The tornado lifted just north of Newton Road. There was significant tree damage along with some structural damage along the periphery of the path.  Damage was estimated.","Multiple rounds of showers and thunderstorms affected the region to start the year. Two day rainfall totals in excess of 8 inches were common across portions of the Florida panhandle with several roads flooded. Severe weather, including tornadoes and significant straight line wind damage, also occurred across the tri-state area with most of it in southeast Alabama and southwest Georgia. Albany was particularly hard hit with significant wind damage. There were a total of 5 fatalities across the tri-state area from straight line winds.  There was also 1 fatality in Florida due to river flooding.",36
670334,MILLER CO.,COOKTOWN,01/02/2017,2141,Tornado, ,EF1,0,0,0,0,GA,EST-5, ,111484,C,201,TAE,0,0,NWS Storm Survey, ,2.7,1000,2,SW,1,NE,COOKTOWN,01/02/2017,2145,31.1844,-84.5714,31.2114,-84.5385,"An EF1 tornado touched down near Albany Highway and Kimbrel Road in eastern Miller County. The tornado traveled northeast, doing heavy damage to trees in along the path. A home and outbuildings were damaged near Highway 200 in Baker County before the tornado lifted.  Max winds were estimated at 105 mph.","Multiple rounds of showers and thunderstorms affected the region to start the year. Two day rainfall totals in excess of 8 inches were common across portions of the Florida panhandle with several roads flooded. Severe weather, including tornadoes and significant straight line wind damage, also occurred across the tri-state area with most of it in southeast Alabama and southwest Georgia. Albany was particularly hard hit with significant wind damage. There were a total of 5 fatalities across the tri-state area from straight line winds.  There was also 1 fatality in Florida due to river flooding.",37
670335,BAKER CO.,MIMSVILLE,01/02/2017,2145,Tornado, ,EF1,0,0,50000,0,GA,EST-5, ,111484,C,7,TAE,0,0,NWS Storm Survey, ,7.21,1000,3,SSW,1,N,HAWKINSTOWN,01/02/2017,2153,31.2114,-84.5385,31.2745,-84.4412,"An EF1 tornado touched down near Albany Highway and Kimbrel Road in eastern Miller County. The tornado traveled northeast, doing heavy damage to trees in along the path. A home and outbuildings were damaged near Highway 200 in Baker County before the tornado lifted.  Max winds were estimated at 105 mph.  Damage was estimated.","Multiple rounds of showers and thunderstorms affected the region to start the year. Two day rainfall totals in excess of 8 inches were common across portions of the Florida panhandle with several roads flooded. Severe weather, including tornadoes and significant straight line wind damage, also occurred across the tri-state area with most of it in southeast Alabama and southwest Georgia. Albany was particularly hard hit with significant wind damage. There were a total of 5 fatalities across the tri-state area from straight line winds.  There was also 1 fatality in Florida due to river flooding.",38
670354,CALHOUN CO.,LEARY,01/02/2017,2152,Tornado, ,EF0,0,0,250000,0,GA,EST-5, ,111484,C,37,TAE,0,0,NWS Storm Survey, ,0.66,400,1,NW,1,N,LEARY,01/02/2017,2154,31.4846,-84.5174,31.4928,-84.5117,"An EF0 tornado with max winds near 85 mph touched down along Mercer Ave and lifted near Bray St in the town of Leary. Damage consisted of numerous uprooted trees and minor damage to several roofs. Several outbuildings were also damaged, and numerous power lines and power poles were blown down.  Damage cost was estimated.","Multiple rounds of showers and thunderstorms affected the region to start the year. Two day rainfall totals in excess of 8 inches were common across portions of the Florida panhandle with several roads flooded. Severe weather, including tornadoes and significant straight line wind damage, also occurred across the tri-state area with most of it in southeast Alabama and southwest Georgia. Albany was particularly hard hit with significant wind damage. There were a total of 5 fatalities across the tri-state area from straight line winds.  There was also 1 fatality in Florida due to river flooding.",39
670348,MITCHELL CO.,BACONTON,01/02/2017,2208,Tornado, ,EF1,0,0,100000,7500000,GA,EST-5, ,111484,C,205,TAE,0,0,NWS Storm Survey, ,3.97,200,3,N,6,NE,BACONTON,01/02/2017,2216,31.4107,-84.164,31.4337,-84.1023,"An EF1 tornado with max winds near 95 mph touched down near Flint River just west of US 19 and north of Baconton in Mitchell County. Numerous trees were uprooted and snapped.  In fact, there were estimates of around 3,000 pecan trees destroyed.  There was roof damage to several mobile homes off Stage Coach Road. The tornado may have touched down a bit further west and lifted a bit further east. However, these areas were inaccessible to the survey team.  Damage cost was estimated.  An article from Texas A&M states that a mature pecan tree is worth around $2,500, bringing the estimated crop damage total to around $7.5 million.","Multiple rounds of showers and thunderstorms affected the region to start the year. Two day rainfall totals in excess of 8 inches were common across portions of the Florida panhandle with several roads flooded. Severe weather, including tornadoes and significant straight line wind damage, also occurred across the tri-state area with most of it in southeast Alabama and southwest Georgia. Albany was particularly hard hit with significant wind damage. There were a total of 5 fatalities across the tri-state area from straight line winds.  There was also 1 fatality in Florida due to river flooding.",40
670337,DOUGHERTY CO.,TURNER CITY,01/02/2017,2232,Tornado, ,EF1,0,0,0,0,GA,EST-5, ,111484,C,95,TAE,0,0,NWS Storm Survey, ,0.99,600,6,NE,7,N,ACREE,01/02/2017,2235,31.6417,-84.0093,31.6465,-83.9934,"An EF1 tornado touched down just inside the Dougherty County line along Cordele Road before moving east-northeast into Worth County. The tornado lifted just east of Highway 313. A strongly convergent signature was noted in the tree damage which supports the designation as a tornado.  Max winds were estimated at 105 mph.","Multiple rounds of showers and thunderstorms affected the region to start the year. Two day rainfall totals in excess of 8 inches were common across portions of the Florida panhandle with several roads flooded. Severe weather, including tornadoes and significant straight line wind damage, also occurred across the tri-state area with most of it in southeast Alabama and southwest Georgia. Albany was particularly hard hit with significant wind damage. There were a total of 5 fatalities across the tri-state area from straight line winds.  There was also 1 fatality in Florida due to river flooding.",41
670338,WORTH CO.,RED ROCK,01/02/2017,2235,Tornado, ,EF1,0,0,500000,0,GA,EST-5, ,111484,C,321,TAE,0,0,NWS Storm Survey, ,7.96,600,6,NW,2,SSE,DOLES,01/02/2017,2242,31.6465,-83.9934,31.6783,-83.8633,"An EF1 tornado touched down just inside the Dougherty County line along Cordele Road before moving east northeast into Worth County. The tornado lifted just east of Highway 313. A strongly convergent signature was noted in the tree damage which supports the designation as a tornado.  There was significant damage to the Camp Osborn area in far western Worth county where a group of boy scouts were staying overnight.  Although thousands of trees were blown down with several buildings in the forest destroyed due to falling trees, the boy scouts remained safe due to receiving the warning with sufficient lead time to take shelter in a safer building.  Max winds were estimated around 105 mph.  Damage cost was estimated.","Multiple rounds of showers and thunderstorms affected the region to start the year. Two day rainfall totals in excess of 8 inches were common across portions of the Florida panhandle with several roads flooded. Severe weather, including tornadoes and significant straight line wind damage, also occurred across the tri-state area with most of it in southeast Alabama and southwest Georgia. Albany was particularly hard hit with significant wind damage. There were a total of 5 fatalities across the tri-state area from straight line winds.  There was also 1 fatality in Florida due to river flooding.",42
668715,SUWANNEE CO.,LIVE OAK SUWANE ARPT,01/07/2017,130,Tornado, ,EF0,0,0,0,0,FL,EST-5, ,112124,C,121,JAX,0,0,Emergency Manager, ,0.24,50,3,SW,2,SW,LIVE OAK SUWANE ARPT,01/07/2017,132,30.2745,-83.0506,30.2753,-83.0467,"Storm survey by county EM team indicated a brief EF0 tornado that touchdown near the intersection of 96th Place and 147th Road, with damage extending east along 96th Place before the circulation dissipated. Max winds were estimated near 80 mph. Several properties had damage including roof damage, extensive tree damage and other structural damage.","A surface low pressure system formed in the Gulf of Mexico ahead of an approaching Arctic cold front. Scattered storms moved inland across the Florida Big Bend during the evening of the 6th and continued to track and develop eastward through the night ahead of the surface front. Hail and gusty winds occurred in isolated severe storms overnight.",43
